FECHA_CORTE;N_SEC;UBIGEO;REG_NAT;DEPARTAMENTO;PROVINCIA;DISTRITO;POB_TOTAL;POB_URBANA;POB_RURAL;GPC_DOM;QRESIDUOS_DOM;QRESIDUOS_NO_DOM;QRESIDUOS_MUN;PERIODO
20230614;3708;250107;SELVA;UCAYALI;CORONEL PORTILLO;MANANTAY;80250;76959;3291;0.61;17134.97;7343.56;24478.53;2015
20230614;3709;250201;SELVA;UCAYALI;ATALAYA;RAIMONDI;34419;13537;20882;0.63;3112.93;1334.11;4447.04;2015
20230614;3710;250202;SELVA;UCAYALI;ATALAYA;SEPAHUA;8793;4054;4739;0.53;784.20;336.08;1120.28;2015
20230614;3711;250203;SELVA;UCAYALI;ATALAYA;TAHUANIA;8020;1308;6712;0.58;275.96;118.27;394.22;2015
20230614;3712;250204;SELVA;UCAYALI;ATALAYA;YURUA;2587;378;2209;0.58;79.64;34.13;113.77;2015
20230614;3713;250301;SELVA;UCAYALI;PADRE ABAD;PADRE ABAD;25971;15904;10067;0.63;3657.12;1567.34;5224.46;2015
20230614;3714;250302;SELVA;UCAYALI;PADRE ABAD;IRAZOLA  ;10371;4724;5647;0.44;758.60;325.11;1083.71;2015
20230614;3715;250303;SELVA;UCAYALI;PADRE ABAD;CURIMANA;8543;2710;5833;0.58;571.66;245.00;816.66;2015
20230614;3716;250304;SELVA;UCAYALI;PADRE ABAD;NESHUYA   ;8070;3889;4181;0.58;820.03;351.44;1171.48;2015
20230614;3717;250305;SELVA;UCAYALI;PADRE ABAD;ALEXANDER VON HUMBOLDT  ;6381;3357;3024;0.58;707.79;303.34;1011.12;2015
20230614;3718;250401;SELVA;UCAYALI;PURÚS;PURÚS;4481;1496;2985;0.58;315.71;135.30;451.01;2015
20230614;3719;010101;SELVA;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;28937;28047;890;0.47;4811.46;2062.06;6873.52;2016
20230614;3720;010102;SELVA;AMAZONAS;CHACHAPOYAS;ASUNCION;288;150;138;0.58;31.65;13.56;45.21;2016
20230614;3721;010103;SIERRA;AMAZONAS;CHACHAPOYAS;BALSAS;1634;303;1331;0.43;47.33;20.29;67.62;2016
20230614;3722;010104;SIERRA;AMAZONAS;CHACHAPOYAS;CHETO;591;384;207;0.43;59.99;25.71;85.70;2016
20230614;3723;010105;SIERRA;AMAZONAS;CHACHAPOYAS;CHILIQUIN;698;188;510;0.43;29.37;12.59;41.96;2016
20230614;3724;010106;SIERRA;AMAZONAS;CHACHAPOYAS;CHUQUIBAMBA;2064;620;1444;0.43;96.86;41.51;138.37;2016
20230614;3725;010107;SELVA;AMAZONAS;CHACHAPOYAS;GRANADA;381;128;253;0.58;27.00;11.57;38.58;2016
20230614;3726;010108;SIERRA;AMAZONAS;CHACHAPOYAS;HUANCAS;1317;1308;9;0.43;204.34;87.57;291.91;2016
20230614;3727;010109;SELVA;AMAZONAS;CHACHAPOYAS;LA JALCA;5503;2421;3082;0.58;510.76;218.90;729.65;2016
20230614;3728;010110;SELVA;AMAZONAS;CHACHAPOYAS;LEIMEBAMBA;4194;1988;2206;0.23;166.89;71.53;238.42;2016
20230614;3729;010111;SIERRA;AMAZONAS;CHACHAPOYAS;LEVANTO;865;444;421;0.43;69.36;29.73;99.09;2016
20230614;3730;010112;SELVA;AMAZONAS;CHACHAPOYAS;MAGDALENA;787;621;166;0.58;131.01;56.15;187.16;2016
20230614;3731;010113;SELVA;AMAZONAS;CHACHAPOYAS;MARISCAL CASTILLA;994;479;515;0.58;101.05;43.31;144.36;2016
20230614;3732;010114;SIERRA;AMAZONAS;CHACHAPOYAS;MOLINOPAMPA;2743;722;2021;0.58;152.73;65.46;218.19;2016
20230614;3733;010115;SELVA;AMAZONAS;CHACHAPOYAS;MONTEVIDEO;580;520;60;0.58;109.70;47.02;156.72;2016
20230614;3734;010116;SELVA;AMAZONAS;CHACHAPOYAS;OLLEROS;362;107;255;0.58;22.57;9.67;32.25;2016
20230614;3735;010117;SELVA;AMAZONAS;CHACHAPOYAS;QUINJALCA;834;128;706;0.58;27.00;11.57;38.58;2016
20230614;3736;010118;SELVA;AMAZONAS;CHACHAPOYAS;SAN FRANCISCO DE DAGUAS;349;264;85;0.58;55.70;23.87;79.57;2016
20230614;3737;010119;SELVA;AMAZONAS;CHACHAPOYAS;SAN ISIDRO DE MAINO;704;486;218;0.58;102.53;43.94;146.47;2016
20230614;3738;010120;SELVA;AMAZONAS;CHACHAPOYAS;SOLOCO;1308;276;1032;0.58;58.23;24.95;83.18;2016
20230614;3739;010121;SELVA;AMAZONAS;CHACHAPOYAS;SONCHE;219;98;121;0.58;20.68;8.86;29.54;2016
20230614;3740;010201;SELVA;AMAZONAS;BAGUA;BAGUA ;26005;23073;2932;0.54;4547.69;1949.01;6496.70;2016
20230614;3741;010202;SELVA;AMAZONAS;BAGUA;ARAMANGO;10969;2548;8421;0.58;539.41;231.18;770.59;2016
20230614;3742;010203;SELVA;AMAZONAS;BAGUA;COPALLIN;6316;1911;4405;0.77;537.09;230.18;767.27;2016
20230614;3743;010204;SELVA;AMAZONAS;BAGUA;EL PARCO;1483;758;725;0.58;159.92;68.54;228.45;2016
20230614;3744;010205;SELVA;AMAZONAS;BAGUA;IMAZA;24201;3163;21038;0.53;611.88;262.24;874.12;2016
20230614;3745;010206;SELVA;AMAZONAS;BAGUA;LA PECA ;8019;4553;3466;0.49;817.63;350.41;1168.04;2016
20230614;3746;010301;SELVA;AMAZONAS;BONGARA;JUMBILLA;1755;1550;205;0.87;492.20;210.94;703.15;2016
20230614;3747;010302;SELVA;AMAZONAS;BONGARA;CHISQUILLA;336;136;200;0.58;28.69;12.30;40.99;2016
20230614;3748;010303;SELVA;AMAZONAS;BONGARA;CHURUJA;268;245;23;0.58;51.69;22.15;73.84;2016
20230614;3749;010304;SELVA;AMAZONAS;BONGARA;COROSHA;1035;146;889;0.58;30.80;13.20;44.00;2016
20230614;3750;010305;SELVA;AMAZONAS;BONGARA;CUISPES;896;418;478;0.58;88.19;37.79;125.98;2016
20230614;3751;010306;SELVA;AMAZONAS;BONGARA;FLORIDA;8576;4939;3637;0.46;829.26;355.40;1184.65;2016
20230614;3752;010307;SELVA;AMAZONAS;BONGARA;JAZAN;9297;7622;1675;0.46;1274.17;546.07;1820.24;2016
20230614;3753;010308;SELVA;AMAZONAS;BONGARA;RECTA;204;71;133;0.58;14.98;6.42;21.40;2016
20230614;3754;010309;SELVA;AMAZONAS;BONGARA;SAN CARLOS;313;252;61;0.58;53.16;22.78;75.95;2016
20230614;3755;010310;SELVA;AMAZONAS;BONGARA;SHIPASBAMBA;1802;1052;750;0.58;221.94;95.12;317.06;2016
20230614;3756;010311;SELVA;AMAZONAS;BONGARA;VALERA;1280;433;847;0.58;91.35;39.15;130.50;2016
20230614;3757;010312;SELVA;AMAZONAS;BONGARA;YAMBRASBAMBA;8385;3100;5285;0.36;407.34;174.57;581.91;2016
20230614;3758;010401;SELVA;AMAZONAS;CONDORCANQUI;NIEVA ;28959;4272;24687;0.57;888.79;380.91;1269.70;2016
20230614;3759;010402;SELVA;AMAZONAS;CONDORCANQUI;EL CENEPA ;9572;1224;8348;0.58;258.23;110.67;368.90;2016
20230614;3760;010403;SELVA;AMAZONAS;CONDORCANQUI;RIO SANTIAGO;16830;2800;14030;0.58;590.72;253.16;843.88;2016
20230614;3761;010501;SIERRA;AMAZONAS;LUYA;LAMUD;2292;1987;305;0.52;379.31;162.56;541.87;2016
20230614;3762;010502;SELVA;AMAZONAS;LUYA;CAMPORREDONDO;7088;4484;2604;0.41;671.03;287.58;958.62;2016
20230614;3763;010503;SELVA;AMAZONAS;LUYA;COCABAMBA;2505;362;2143;0.58;76.37;32.73;109.10;2016
20230614;3764;010504;SIERRA;AMAZONAS;LUYA;COLCAMAR;2269;1321;948;0.43;206.37;88.44;294.81;2016
20230614;3765;010505;SELVA;AMAZONAS;LUYA;CONILA;2080;1221;859;0.58;257.59;110.40;367.99;2016
20230614;3766;010506;SIERRA;AMAZONAS;LUYA;INGUILPATA;593;351;242;0.43;54.83;23.50;78.33;2016
20230614;3767;010507;SELVA;AMAZONAS;LUYA;LONGUITA;1154;242;912;0.58;51.05;21.88;72.94;2016
20230614;3768;010508;SIERRA;AMAZONAS;LUYA;LONYA CHICO;966;318;648;0.43;49.68;21.29;70.97;2016
20230614;3769;010509;SIERRA;AMAZONAS;LUYA;LUYA;4408;2312;2096;0.52;438.82;188.06;626.88;2016
20230614;3770;010510;SIERRA;AMAZONAS;LUYA;LUYA VIEJO;486;486;0;0.43;75.92;32.54;108.46;2016
20230614;3771;010511;SELVA;AMAZONAS;LUYA;MARIA;942;505;437;0.58;106.54;45.66;152.20;2016
20230614;3772;010512;SELVA;AMAZONAS;LUYA;OCALLI;4233;1610;2623;0.58;339.66;145.57;485.23;2016
20230614;3773;010513;SELVA;AMAZONAS;LUYA;OCUMAL;4175;694;3481;0.58;146.41;62.75;209.16;2016
20230614;3774;010514;SIERRA;AMAZONAS;LUYA;PISUQUIA;6103;276;5827;0.43;43.12;18.48;61.60;2016
20230614;3775;010515;SIERRA;AMAZONAS;LUYA;PROVIDENCIA;1533;281;1252;0.43;43.90;18.81;62.71;2016
20230614;3776;010516;SIERRA;AMAZONAS;LUYA;SAN CRISTOBAL;686;484;202;0.43;75.61;32.40;108.01;2016
20230614;3777;010517;SIERRA;AMAZONAS;LUYA;SAN FRANCISCO DEL YESO;820;384;436;0.43;59.99;25.71;85.70;2016
20230614;3778;010518;SIERRA;AMAZONAS;LUYA;SAN JERONIMO;883;341;542;0.43;53.27;22.83;76.10;2016
20230614;3779;010519;SELVA;AMAZONAS;LUYA;SAN JUAN DE LOPECANCHA;508;76;432;0.58;16.03;6.87;22.91;2016
20230614;3780;010520;SIERRA;AMAZONAS;LUYA;SANTA CATALINA;1899;474;1425;0.43;74.05;31.73;105.78;2016
20230614;3781;010521;SELVA;AMAZONAS;LUYA;SANTO TOMAS;3544;1069;2475;0.58;225.53;96.65;322.18;2016
20230614;3782;010522;SIERRA;AMAZONAS;LUYA;TINGO;1358;706;652;0.43;110.29;47.27;157.56;2016
20230614;3783;010523;SIERRA;AMAZONAS;LUYA;TRITA;1374;822;552;0.43;128.41;55.03;183.45;2016
20230614;3784;010601;SELVA;AMAZONAS;RODRIGUEZ DE MENDOZA;SAN NICOLAS;5254;3646;1608;0.48;638.78;273.76;912.54;2016
20230614;3785;010602;SELVA;AMAZONAS;RODRIGUEZ DE MENDOZA;CHIRIMOTO;2064;118;1946;0.58;24.89;10.67;35.56;2016
20230614;3786;010603;SELVA;AMAZONAS;RODRIGUEZ DE MENDOZA;COCHAMAL;504;401;103;0.58;84.60;36.26;120.86;2016
20230614;3787;010604;SELVA;AMAZONAS;RODRIGUEZ DE MENDOZA;HUAMBO;2565;551;2014;0.58;116.24;49.82;166.06;2016
20230614;3788;010605;SELVA;AMAZONAS;RODRIGUEZ DE MENDOZA;LIMABAMBA;3025;654;2371;0.58;137.97;59.13;197.11;2016
20230614;3789;010606;SELVA;AMAZONAS;RODRIGUEZ DE MENDOZA;LONGAR;1620;888;732;0.58;187.34;80.29;267.63;2016
20230614;3790;010607;SELVA;AMAZONAS;RODRIGUEZ DE MENDOZA;MARISCAL BENAVIDES;1376;854;522;0.58;180.17;77.22;257.38;2016
20230614;3791;010608;SELVA;AMAZONAS;RODRIGUEZ DE MENDOZA;MILPUC;601;346;255;0.58;73.00;31.28;104.28;2016
20230614;3792;010609;SELVA;AMAZONAS;RODRIGUEZ DE MENDOZA;OMIA;9674;829;8845;0.58;174.89;74.95;249.85;2016
20230614;3793;010610;SELVA;AMAZONAS;RODRIGUEZ DE MENDOZA;SANTA ROSA;459;130;329;0.58;27.43;11.75;39.18;2016
20230614;3794;010611;SELVA;AMAZONAS;RODRIGUEZ DE MENDOZA;TOTORA;448;122;326;0.58;25.74;11.03;36.77;2016
20230614;3795;010612;SELVA;AMAZONAS;RODRIGUEZ DE MENDOZA;VISTA ALEGRE;3764;799;2965;0.58;168.57;72.24;240.81;2016
20230614;3796;010701;SIERRA;AMAZONAS;UTCUBAMBA;BAGUA GRANDE;53745;33503;20242;0.61;7398.30;3170.70;10569.00;2016
20230614;3797;010702;SELVA;AMAZONAS;UTCUBAMBA;CAJARURO ;28419;8699;19720;0.52;1651.07;707.60;2358.67;2016
20230614;3798;010703;SIERRA;AMAZONAS;UTCUBAMBA;CUMBA;8771;2664;6107;0.56;544.52;233.37;777.89;2016
20230614;3799;010704;SIERRA;AMAZONAS;UTCUBAMBA;EL MILAGRO;6378;1697;4681;0.43;265.11;113.62;378.72;2016
20230614;3800;010705;SIERRA;AMAZONAS;UTCUBAMBA;JAMALCA;8223;1508;6715;0.43;235.58;100.96;336.54;2016
20230614;3801;010706;SELVA;AMAZONAS;UTCUBAMBA;LONYA GRANDE;10401;3418;6983;0.50;623.79;267.34;891.12;2016
20230614;3802;010707;SIERRA;AMAZONAS;UTCUBAMBA;YAMON;2855;545;2310;0.43;85.14;36.49;121.63;2016
20230614;3803;020101;SIERRA;ANCASH;HUARAZ;HUARAZ;64735;58043;6692;0.58;12287.70;5266.16;17553.86;2016
20230614;3804;020102;SIERRA;ANCASH;HUARAZ;COCHABAMBA;1981;455;1526;0.43;71.08;30.46;101.54;2016
20230614;3805;020103;SIERRA;ANCASH;HUARAZ;COLCABAMBA;811;446;365;0.43;69.67;29.86;99.53;2016
20230614;3806;020104;SIERRA;ANCASH;HUARAZ;HUANCHAY;2253;357;1896;0.43;55.77;23.90;79.67;2016
20230614;3807;020105;SIERRA;ANCASH;HUARAZ;INDEPENDENCIA;74383;59828;14555;0.58;12665.59;5428.11;18093.70;2016
20230614;3808;020106;SIERRA;ANCASH;HUARAZ;JANGAS;5035;2018;3017;0.32;235.70;101.02;336.72;2016
20230614;3809;020107;SIERRA;ANCASH;HUARAZ;LA LIBERTAD;1147;305;842;0.43;47.65;20.42;68.07;2016
20230614;3810;020108;SIERRA;ANCASH;HUARAZ;OLLEROS;2184;1178;1006;0.29;124.69;53.44;178.13;2016
20230614;3811;020109;SIERRA;ANCASH;HUARAZ;PAMPAS;1174;370;804;0.43;57.80;24.77;82.57;2016
20230614;3812;020110;SIERRA;ANCASH;HUARAZ;PARIACOTO;4744;1385;3359;0.43;216.36;92.73;309.09;2016
20230614;3813;020111;SIERRA;ANCASH;HUARAZ;PIRA;3750;497;3253;0.43;77.64;33.27;110.92;2016
20230614;3814;020112;SIERRA;ANCASH;HUARAZ;TARICA;5873;1655;4218;0.25;151.02;64.72;215.74;2016
20230614;3815;020201;SIERRA;ANCASH;AIJA;AIJA;1851;968;883;0.38;133.91;57.39;191.30;2016
20230614;3816;020202;SIERRA;ANCASH;AIJA;CORIS;2250;481;1769;0.43;75.14;32.20;107.35;2016
20230614;3817;020203;SIERRA;ANCASH;AIJA;HUACLLAN;621;371;250;0.43;57.96;24.84;82.80;2016
20230614;3818;020204;SIERRA;ANCASH;AIJA;LA MERCED;2199;285;1914;0.43;44.52;19.08;63.60;2016
20230614;3819;020205;SIERRA;ANCASH;AIJA;SUCCHA;832;342;490;0.43;53.43;22.90;76.32;2016
20230614;3820;020301;SIERRA;ANCASH;ANTONIO RAYMONDI;LLAMELLIN;3562;1673;1889;0.40;244.26;104.68;348.94;2016
20230614;3821;020302;SIERRA;ANCASH;ANTONIO RAYMONDI;ACZO;2148;420;1728;0.43;65.61;28.12;93.73;2016
20230614;3822;020303;SIERRA;ANCASH;ANTONIO RAYMONDI;CHACCHO;1691;510;1181;0.43;79.67;34.15;113.82;2016
20230614;3823;020304;SIERRA;ANCASH;ANTONIO RAYMONDI;CHINGAS;1918;675;1243;0.43;105.45;45.19;150.64;2016
20230614;3824;020305;SIERRA;ANCASH;ANTONIO RAYMONDI;MIRGAS;5340;668;4672;0.43;104.35;44.72;149.08;2016
20230614;3825;020306;SIERRA;ANCASH;ANTONIO RAYMONDI;SAN JUAN DE RONTOY;1641;227;1414;0.43;35.46;15.20;50.66;2016
20230614;3826;020401;SIERRA;ANCASH;ASUNCIÓN;CHACAS;5583;2180;3403;0.43;340.56;145.95;486.51;2016
20230614;3827;020402;SIERRA;ANCASH;ASUNCIÓN;ACOCHACA;3167;188;2979;0.43;29.37;12.59;41.96;2016
20230614;3828;020501;SIERRA;ANCASH;BOLOGNESI;CHIQUIAN;3605;3280;325;0.35;419.02;179.58;598.60;2016
20230614;3829;020502;SIERRA;ANCASH;BOLOGNESI;ABELARDO PARDO LEZAMETA;1233;886;347;0.43;138.41;59.32;197.73;2016
20230614;3830;020503;SIERRA;ANCASH;BOLOGNESI;ANTONIO RAYMONDI;1069;298;771;0.43;46.55;19.95;66.51;2016
20230614;3831;020504;SIERRA;ANCASH;BOLOGNESI;AQUIA;2482;1285;1197;0.43;200.74;86.03;286.78;2016
20230614;3832;020505;SIERRA;ANCASH;BOLOGNESI;CAJACAY;1598;603;995;0.43;94.20;40.37;134.57;2016
20230614;3833;020506;SIERRA;ANCASH;BOLOGNESI;CANIS;1276;1223;53;0.43;191.06;81.88;272.94;2016
20230614;3834;020507;COSTA;ANCASH;BOLOGNESI;COLQUIOC;4074;2094;1980;0.47;356.17;152.64;508.81;2016
20230614;3835;020508;SIERRA;ANCASH;BOLOGNESI;HUALLANCA;8255;4833;3422;0.52;917.30;393.13;1310.43;2016
20230614;3836;020509;SIERRA;ANCASH;BOLOGNESI;HUASTA;2584;1716;868;0.23;144.06;61.74;205.80;2016
20230614;3837;020510;SIERRA;ANCASH;BOLOGNESI;HUAYLLACAYAN;1087;220;867;0.43;34.37;14.73;49.10;2016
20230614;3838;020511;SIERRA;ANCASH;BOLOGNESI;LA PRIMAVERA;928;707;221;0.43;110.45;47.33;157.78;2016
20230614;3839;020512;SIERRA;ANCASH;BOLOGNESI;MANGAS;565;452;113;0.43;70.61;30.26;100.87;2016
20230614;3840;020513;SIERRA;ANCASH;BOLOGNESI;PACLLON;1742;1510;232;0.43;235.89;101.10;336.99;2016
20230614;3841;020514;SIERRA;ANCASH;BOLOGNESI;SAN MIGUEL DE CORPANQUI;1267;974;293;0.43;152.16;65.21;217.37;2016
20230614;3842;020515;SIERRA;ANCASH;BOLOGNESI;TICLLOS;1264;1187;77;0.43;185.43;79.47;264.90;2016
20230614;3843;020601;SIERRA;ANCASH;CARHUAZ;CARHUAZ;15504;8114;7390;0.49;1451.19;621.94;2073.13;2016
20230614;3844;020602;SIERRA;ANCASH;CARHUAZ;ACOPAMPA;2664;927;1737;0.43;144.82;62.06;206.88;2016
20230614;3845;020603;SIERRA;ANCASH;CARHUAZ;AMASHCA;1572;697;875;0.43;108.89;46.67;155.55;2016
20230614;3846;020604;SIERRA;ANCASH;CARHUAZ;ANTA;2496;648;1848;0.43;101.23;43.38;144.62;2016
20230614;3847;020605;SIERRA;ANCASH;CARHUAZ;ATAQUERO;1361;250;1111;0.43;39.06;16.74;55.79;2016
20230614;3848;020606;SIERRA;ANCASH;CARHUAZ;MARCARA;9355;1393;7962;0.43;217.61;93.26;310.88;2016
20230614;3849;020607;SIERRA;ANCASH;CARHUAZ;PARIAHUANCA;1616;581;1035;0.43;90.76;38.90;129.66;2016
20230614;3850;020608;SIERRA;ANCASH;CARHUAZ;SAN MIGUEL DE ACO;2766;350;2416;0.43;54.68;23.43;78.11;2016
20230614;3851;020609;SIERRA;ANCASH;CARHUAZ;SHILLA;3305;1308;1997;0.43;204.34;87.57;291.91;2016
20230614;3852;020610;SIERRA;ANCASH;CARHUAZ;TINCO;3263;1220;2043;0.43;190.59;81.68;272.27;2016
20230614;3853;020611;SIERRA;ANCASH;CARHUAZ;YUNGAR;3427;646;2781;0.43;100.92;43.25;144.17;2016
20230614;3854;020701;SIERRA;ANCASH;CARLOS F. FITZCARRALD;SAN LUIS;12596;2329;10267;0.43;363.84;155.93;519.77;2016
20230614;3855;020702;SIERRA;ANCASH;CARLOS F. FITZCARRALD;SAN NICOLAS;3706;563;3143;0.20;40.28;17.26;57.54;2016
20230614;3856;020703;SIERRA;ANCASH;CARLOS F. FITZCARRALD;YAUYA;5546;597;4949;0.43;93.26;39.97;133.23;2016
20230614;3857;020801;COSTA;ANCASH;CASMA;CASMA;33158;28571;4587;0.50;5214.21;2234.66;7448.87;2016
20230614;3858;020802;COSTA;ANCASH;CASMA;BUENA VISTA ALTA;4221;1095;3126;0.47;186.25;79.82;266.07;2016
20230614;3859;020803;COSTA;ANCASH;CASMA;COMANDANTE NOEL;2046;988;1058;0.47;168.05;72.02;240.07;2016
20230614;3860;020804;COSTA;ANCASH;CASMA;YAUTAN;8437;2916;5521;0.53;564.10;241.76;805.86;2016
20230614;3861;020901;SIERRA;ANCASH;CORONGO;CORONGO;1449;1048;401;0.43;163.72;70.17;233.88;2016
20230614;3862;020902;SIERRA;ANCASH;CORONGO;ACO;449;235;214;0.43;36.71;15.73;52.45;2016
20230614;3863;020903;SIERRA;ANCASH;CORONGO;BAMBAS;540;172;368;0.43;26.87;11.52;38.39;2016
20230614;3864;020904;SIERRA;ANCASH;CORONGO;CUSCA;2958;524;2434;0.43;81.86;35.08;116.94;2016
20230614;3865;020905;SIERRA;ANCASH;CORONGO;LA PAMPA;1014;747;267;0.43;116.70;50.01;166.71;2016
20230614;3866;020906;SIERRA;ANCASH;CORONGO;YANAC;704;294;410;0.43;45.93;19.68;65.61;2016
20230614;3867;020907;SIERRA;ANCASH;CORONGO;YUPAN;1019;926;93;0.43;144.66;62.00;206.66;2016
20230614;3868;021001;SIERRA;ANCASH;HUARI;HUARI;10328;5120;5208;0.49;915.71;392.45;1308.16;2016
20230614;3869;021002;SIERRA;ANCASH;HUARI;ANRA;1595;369;1226;0.43;57.65;24.71;82.35;2016
20230614;3870;021003;SIERRA;ANCASH;HUARI;CAJAY;2589;547;2042;0.43;85.45;36.62;122.07;2016
20230614;3871;021004;SIERRA;ANCASH;HUARI;CHAVIN DE HUANTAR;9214;2134;7080;0.27;213.71;91.59;305.29;2016
20230614;3872;021005;SIERRA;ANCASH;HUARI;HUACACHI;1846;725;1121;0.43;113.26;48.54;161.80;2016
20230614;3873;021006;SIERRA;ANCASH;HUARI;HUACCHIS;2072;1412;660;0.43;220.58;94.54;315.12;2016
20230614;3874;021007;SIERRA;ANCASH;HUARI;HUACHIS;3478;1181;2297;0.43;184.50;79.07;263.57;2016
20230614;3875;021008;SIERRA;ANCASH;HUARI;HUANTAR;3044;869;2175;0.43;135.76;58.18;193.94;2016
20230614;3876;021009;SIERRA;ANCASH;HUARI;MASIN;1675;663;1012;0.43;103.57;44.39;147.96;2016
20230614;3877;021010;SIERRA;ANCASH;HUARI;PAUCAS;1840;1444;396;0.43;225.58;96.68;322.26;2016
20230614;3878;021011;SIERRA;ANCASH;HUARI;PONTO;3334;736;2598;0.43;114.98;49.28;164.25;2016
20230614;3879;021012;SIERRA;ANCASH;HUARI;RAHUAPAMPA;806;524;282;0.43;81.86;35.08;116.94;2016
20230614;3880;021013;SIERRA;ANCASH;HUARI;RAPAYAN;1793;820;973;0.43;128.10;54.90;183.00;2016
20230614;3881;021014;SIERRA;ANCASH;HUARI;SAN MARCOS;14898;4099;10799;0.44;659.80;282.77;942.57;2016
20230614;3882;021015;SIERRA;ANCASH;HUARI;SAN PEDRO DE CHANA;2825;1021;1804;0.43;159.50;68.36;227.86;2016
20230614;3883;021016;SIERRA;ANCASH;HUARI;UCO;1673;781;892;0.43;122.01;52.29;174.30;2016
20230614;3884;021101;COSTA;ANCASH;HUARMEY;HUARMEY;24528;20787;3741;0.50;3813.91;1634.53;5448.44;2016
20230614;3885;021102;COSTA;ANCASH;HUARMEY;COCHAPETI;757;220;537;0.47;37.42;16.04;53.46;2016
20230614;3886;021103;COSTA;ANCASH;HUARMEY;CULEBRAS;3701;1994;1707;0.47;339.16;145.35;484.51;2016
20230614;3887;021104;COSTA;ANCASH;HUARMEY;HUAYAN;1062;419;643;0.47;71.27;30.54;101.81;2016
20230614;3888;021105;COSTA;ANCASH;HUARMEY;MALVAS;916;318;598;0.47;54.09;23.18;77.27;2016
20230614;3889;021201;SIERRA;ANCASH;HUAYLAS;CARAZ;26410;14930;11480;0.78;4250.57;1821.67;6072.24;2016
20230614;3890;021202;SIERRA;ANCASH;HUAYLAS;HUALLANCA;694;291;403;0.43;45.46;19.48;64.94;2016
20230614;3891;021203;SIERRA;ANCASH;HUAYLAS;HUATA;1634;232;1402;0.43;36.24;15.53;51.78;2016
20230614;3892;021204;SIERRA;ANCASH;HUAYLAS;HUAYLAS;1440;438;1002;0.43;68.42;29.32;97.75;2016
20230614;3893;021205;SIERRA;ANCASH;HUAYLAS;MATO;2011;1029;982;0.43;160.75;68.89;229.64;2016
20230614;3894;021206;SIERRA;ANCASH;HUAYLAS;PAMPAROMAS;9188;439;8749;0.43;68.58;29.39;97.97;2016
20230614;3895;021207;SIERRA;ANCASH;HUAYLAS;PUEBLO LIBRE;7198;394;6804;0.43;61.55;26.38;87.93;2016
20230614;3896;021208;SIERRA;ANCASH;HUAYLAS;SANTA CRUZ;5187;355;4832;0.43;55.46;23.77;79.23;2016
20230614;3897;021209;SIERRA;ANCASH;HUAYLAS;SANTO TORIBIO;1076;245;831;0.43;38.27;16.40;54.68;2016
20230614;3898;021210;SIERRA;ANCASH;HUAYLAS;YURACMARCA;1765;469;1296;0.43;73.27;31.40;104.67;2016
20230614;3899;021301;SIERRA;ANCASH;MARISCAL LUZURIAGA;PISCOBAMBA;3777;1415;2362;0.43;221.05;94.74;315.79;2016
20230614;3900;021302;SIERRA;ANCASH;MARISCAL LUZURIAGA;CASCA;4510;223;4287;0.43;34.84;14.93;49.77;2016
20230614;3901;021303;SIERRA;ANCASH;MARISCAL LUZURIAGA;ELEAZAR GUZMAN BARRON;1375;211;1164;0.43;32.96;14.13;47.09;2016
20230614;3902;021304;SIERRA;ANCASH;MARISCAL LUZURIAGA;FIDEL OLIVAS ESCUDERO;2239;211;2028;0.43;32.96;14.13;47.09;2016
20230614;3903;021305;SIERRA;ANCASH;MARISCAL LUZURIAGA;LLAMA;1235;156;1079;0.43;24.37;10.44;34.81;2016
20230614;3904;021306;SIERRA;ANCASH;MARISCAL LUZURIAGA;LLUMPA;6363;363;6000;0.43;56.71;24.30;81.01;2016
20230614;3905;021307;SIERRA;ANCASH;MARISCAL LUZURIAGA;LUCMA;3247;149;3098;0.43;23.28;9.98;33.25;2016
20230614;3906;021308;SIERRA;ANCASH;MARISCAL LUZURIAGA;MUSGA;1018;208;810;0.43;32.49;13.93;46.42;2016
20230614;3907;021401;SIERRA;ANCASH;OCROS;OCROS;1009;617;392;0.43;96.39;41.31;137.70;2016
20230614;3908;021402;SIERRA;ANCASH;OCROS;ACAS;1038;574;464;0.43;89.67;38.43;128.10;2016
20230614;3909;021403;SIERRA;ANCASH;OCROS;CAJAMARQUILLA;586;576;10;0.43;89.98;38.56;128.55;2016
20230614;3910;021404;SIERRA;ANCASH;OCROS;CARHUAPAMPA;832;661;171;0.43;103.26;44.25;147.52;2016
20230614;3911;021405;COSTA;ANCASH;OCROS;COCHAS;1461;268;1193;0.47;45.58;19.54;65.12;2016
20230614;3912;021406;SIERRA;ANCASH;OCROS;CONGAS;1219;842;377;0.43;131.54;56.37;187.91;2016
20230614;3913;021407;SIERRA;ANCASH;OCROS;LLIPA;1772;1318;454;0.43;205.90;88.24;294.14;2016
20230614;3914;021408;SIERRA;ANCASH;OCROS;SAN CRISTOBAL DE RAJAN;630;495;135;0.43;77.33;33.14;110.47;2016
20230614;3915;021409;COSTA;ANCASH;OCROS;SAN PEDRO;1992;663;1329;0.47;112.77;48.33;161.10;2016
20230614;3916;021410;SIERRA;ANCASH;OCROS;SANTIAGO DE CHILCAS;381;316;65;0.43;49.37;21.16;70.52;2016
